REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807198295,89.1.3.3.4,63.5,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807198295,89.1.3.3.4,50.2,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807198295,89.1.3.3.4,48.1,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807198302,89.1.3.4.4,10.9,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807198302,89.1.3.4.4,16.2,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807198302,89.1.3.4.4,19.9,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807198309,89.1.3.5.4,22.6,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807198309,89.1.3.5.4,23.6,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807198309,89.1.3.5.4,25.2,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807198351,89.1.3.11.4,13.6,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807198351,89.1.3.11.4,15.1,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807198351,89.1.3.11.4,18.8,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807198358,89.1.3.12.4,12.7,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807198358,89.1.3.12.4,17.2,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807198358,89.1.3.12.4,,..,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198379,89.1.3.15.4,22.1,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198379,89.1.3.15.4,23.6,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807198379,89.1.3.15.4,22.1,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807198407,89.1.3.19.4,15.8,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807198407,89.1.3.19.4,15.1,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807198407,89.1.3.19.4,15.6,,,,1
2019/2020,Alberta,2021A000248,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198435,89.1.3.23.4,69.4,,,,1
2021/2022,Alberta,2021A000248,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198435,89.1.3.23.4,65.3,,,,1
2023/2024,Alberta,2021A000248,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807198435,89.1.3.23.4,60.2,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215114,95.1.1.3.4,62.4,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215114,95.1.1.3.4,53,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215114,95.1.1.3.4,49.1,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215121,95.1.1.4.4,9.8,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215121,95.1.1.4.4,16,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215121,95.1.1.4.4,17.7,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215128,95.1.1.5.4,21.2,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215128,95.1.1.5.4,21.3,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215128,95.1.1.5.4,23.6,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807215170,95.1.1.11.4,9.9,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807215170,95.1.1.11.4,12.4,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807215170,95.1.1.11.4,14.4,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807215177,95.1.1.12.4,9.4,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807215177,95.1.1.12.4,12.3,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807215177,95.1.1.12.4,,..,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215198,95.1.1.15.4,24,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215198,95.1.1.15.4,26.2,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215198,95.1.1.15.4,23.9,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807215226,95.1.1.19.4,18.7,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807215226,95.1.1.19.4,18,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807215226,95.1.1.19.4,19,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215254,95.1.1.23.4,69.5,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215254,95.1.1.23.4,67.3,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215254,95.1.1.23.4,61.3,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215289,95.1.2.3.4,65.9,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215289,95.1.2.3.4,57.1,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215289,95.1.2.3.4,51.4,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215296,95.1.2.4.4,8.9,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215296,95.1.2.4.4,13.5,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215296,95.1.2.4.4,17.2,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215303,95.1.2.5.4,21.4,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215303,95.1.2.5.4,19.6,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215303,95.1.2.5.4,21.3,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807215345,95.1.2.11.4,7.6,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807215345,95.1.2.11.4,9.4,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807215345,95.1.2.11.4,11.4,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807215352,95.1.2.12.4,7.1,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807215352,95.1.2.12.4,8.1,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807215352,95.1.2.12.4,,..,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215373,95.1.2.15.4,28.2,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215373,95.1.2.15.4,29.3,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215373,95.1.2.15.4,27.4,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807215401,95.1.2.19.4,21.9,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807215401,95.1.2.19.4,21.2,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807215401,95.1.2.19.4,21.1,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215415,95.1.2.23.4,67.7,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215415,95.1.2.23.4,65.3,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215415,95.1.2.23.4,60.2,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215450,95.1.3.3.4,59.2,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215450,95.1.3.3.4,49.2,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807215450,95.1.3.3.4,46.8,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215457,95.1.3.4.4,10.6,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215457,95.1.3.4.4,18.4,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807215457,95.1.3.4.4,18.1,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215464,95.1.3.5.4,21,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215464,95.1.3.5.4,23,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807215464,95.1.3.5.4,25.8,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807215506,95.1.3.11.4,12,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807215506,95.1.3.11.4,15.2,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807215506,95.1.3.11.4,17.3,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807215513,95.1.3.12.4,11.6,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807215513,95.1.3.12.4,16.3,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807215513,95.1.3.12.4,,..,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215534,95.1.3.15.4,19.9,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215534,95.1.3.15.4,23.3,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807215534,95.1.3.15.4,20.6,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807215562,95.1.3.19.4,15.6,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807215562,95.1.3.19.4,14.9,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,Heavy drinking,Percent,Percent,239,units,0,v1807215562,95.1.3.19.4,17,,,,1
2019/2020,British Columbia,2021A000259,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215590,95.1.3.23.4,71.2,,,,1
2021/2022,British Columbia,2021A000259,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215590,95.1.3.23.4,69.2,,,,1
2023/2024,British Columbia,2021A000259,"Total, 18 years and over",Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807215590,95.1.3.23.4,62.4,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264389,112.1.1.3.4,65.8,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264389,112.1.1.3.4,47.1,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264389,112.1.1.3.4,51,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264396,112.1.1.4.4,8.4,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264396,112.1.1.4.4,15.4,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264396,112.1.1.4.4,15,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264403,112.1.1.5.4,17,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264403,112.1.1.5.4,25.3,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264403,112.1.1.5.4,21.1,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807264445,112.1.1.11.4,8.4,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807264445,112.1.1.11.4,17.2,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Mood disorder,Percent,Percent,239,units,0,v1807264445,112.1.1.11.4,12.8,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807264452,112.1.1.12.4,6.8,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807264452,112.1.1.12.4,14.8,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Anxiety disorder,Percent,Percent,239,units,0,v1807264452,112.1.1.12.4,13.7,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264473,112.1.1.15.4,34.1,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264473,112.1.1.15.4,41,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264473,112.1.1.15.4,31.1,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807264501,112.1.1.19.4,22.1,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807264501,112.1.1.19.4,29.2,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,Heavy drinking,Percent,Percent,239,units,0,v1807264501,112.1.1.19.4,21.3,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264529,112.1.1.23.4,83.6,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264529,112.1.1.23.4,76.7,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Both sexes,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264529,112.1.1.23.4,72.4,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264564,112.1.2.3.4,67.9,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264564,112.1.2.3.4,56.3,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264564,112.1.2.3.4,53.6,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264571,112.1.2.4.4,7.2,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264571,112.1.2.4.4,12,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264571,112.1.2.4.4,13.5,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264578,112.1.2.5.4,16.1,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264578,112.1.2.5.4,23.1,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264578,112.1.2.5.4,19.6,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807264620,112.1.2.11.4,5.8,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807264620,112.1.2.11.4,13.1,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,Mood disorder,Percent,Percent,239,units,0,v1807264620,112.1.2.11.4,6.3,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807264627,112.1.2.12.4,3.1,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807264627,112.1.2.12.4,8.2,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,Anxiety disorder,Percent,Percent,239,units,0,v1807264627,112.1.2.12.4,7,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264648,112.1.2.15.4,40,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264648,112.1.2.15.4,47.1,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264648,112.1.2.15.4,32.6,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807264676,112.1.2.19.4,24.8,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807264676,112.1.2.19.4,34.6,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,Heavy drinking,Percent,Percent,239,units,0,v1807264676,112.1.2.19.4,24.5,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264690,112.1.2.23.4,81.3,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264690,112.1.2.23.4,79,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v1807264690,112.1.2.23.4,72.4,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264725,112.1.3.3.4,63.8,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264725,112.1.3.3.4,37.8,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v1807264725,112.1.3.3.4,48.4,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264732,112.1.3.4.4,9.6,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264732,112.1.3.4.4,18.7,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v1807264732,112.1.3.4.4,16.4,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264739,112.1.3.5.4,18,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264739,112.1.3.5.4,27.5,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v1807264739,112.1.3.5.4,22.6,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807264781,112.1.3.11.4,11.2,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807264781,112.1.3.11.4,21.4,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,Mood disorder,Percent,Percent,239,units,0,v1807264781,112.1.3.11.4,19.1,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807264788,112.1.3.12.4,10.5,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807264788,112.1.3.12.4,21.5,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,Anxiety disorder,Percent,Percent,239,units,0,v1807264788,112.1.3.12.4,20.3,,,,1
2019/2020,Yukon,2021A000260,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264809,112.1.3.15.4,28.3,,,,1
2021/2022,Yukon,2021A000260,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264809,112.1.3.15.4,34.8,,,,1
2023/2024,Yukon,2021A000260,"Total, 18 years and over",Females,"Cannabis use, past 12 months",Percent,Percent,239,units,0,v1807264809,112.1.3.15.4,29.6,,,,1
